Qvector_A	Intensity	Uncertainty
0.0025	0.1433119029326377	1.673159330999226
0.00257871115	0.04205111038416476	2.342427042150841
0.00265990047	0.109099896895156	1.898945298171877
0.002743646	0.1131406826457546	1.68985168659529
0.00283002821	0.2197850105028056	1.628141285853852
0.00291913012	0.1674275867094437	1.27830356346012
0.00301103735	0.165505432578362	1.185615259440387
0.00310583823	0.1155620287111692	1.206079609583769
0.00320362387	0.14431056545037	0.8494154717358081
0.00330448823	0.1658188131883769	0.8196371544313005
0.00340852826	0.2028817410345471	0.7909152022562127
0.00351584393	0.1553632883969005	0.6084733598604867
0.00362653837	0.1657638120959017	0.5427777309913333
0.00374071797	0.161695982200265	0.591554391601434
0.00385849245	0.1581683190564025	0.4204743345631315
0.003979975	0.1698579826122426	0.4132010169868698
0.00410528236	0.1996385199701818	0.3422131920842285
0.00423453495	0.1814901893051104	0.3294177556019783
0.00436785699	0.198972387542625	0.2914870226835864
0.00450537661	0.1783515983105892	0.2440917160897537
0.00464722595	0.2135469971557056	0.2526499165765614
0.00479354135	0.1482036275628089	0.1990159399729273
0.0049444634	0.1640692914841728	0.1949941730544265
0.00510013716	0.1893890600079091	0.1628522041060296
0.00526071222	0.1673252103192557	0.1497605796292364
0.0054263429	0.1696373851389192	0.1345691847793249
0.00559718837	0.1792331617880794	0.1209697288893539
0.00577341281	0.1727188596984142	0.09892462891654177
0.00595518559	0.179811773461469	0.105312695552819
0.00614268139	0.1853796924557765	0.08068869375038791
0.00633608039	0.1775569452923622	0.07828050027431829
0.00653556845	0.1747116833720581	0.06897900159587972
0.00674133729	0.1589436677720124	0.05957226621056022
0.00695358465	0.1735638006320632	0.05627423438021493
0.0071725145	0.1675036967894099	0.05062450554857936
0.00739833724	0.1675114327310578	0.04348055909136295
0.00763126988	0.1727533031904576	0.04154407036713943
0.00787153629	0.1679599344029233	0.03547369395290231
0.00811936735	0.1669750040178728	0.03248315350455992
0.008375001240000001	0.1570335183281327	0.02887755187543677
0.00863868362	0.1610132282216143	0.02615303432069623
0.0089106679	0.1579119848494343	0.02375532538685422
0.009191215460000001	0.1539776912783506	0.02117685767263541
0.0094805959	0.1538944779301293	0.01872791718552147
0.009779087339999999	0.1528358800450472	0.01627588309022016
0.0100869766	0.1490786250745679	0.01435655239544261
0.0104045596	0.1451353110365872	0.01290502733018369
0.0107321415	0.1426092771812158	0.01155364698632553
0.0110700372	0.1420350199281831	0.01015452261340864
0.0114185713	0.1402923469120974	0.009005181833708705
0.0117780789	0.1396837739902441	0.008046874181790892
0.0121489053	0.135539352328674	0.007311122325113807
0.012531407	0.1326442842120633	0.006613215545031657
0.0129259516	0.1268390060433719	0.005949289422482202
0.0133329182	0.1235866123470592	0.005236007829001951
0.0137526979	0.1204519286207364	0.004814110487497031
0.0141856942	0.1168579221933374	0.004381815727456257
0.0146323231	0.1123312679714046	0.003960273246937998
0.0150930139	0.11014802618724	0.003691654245998367
0.0155682092	0.1055601907223042	0.003266185545515965
0.0160583659	0.1012689133119007	0.003083963845421302
0.0165639548	0.09645386244075384	0.002778156180653403
0.017085462	0.09154552862449042	0.002600067228636476
0.0176233885	0.08757782175828836	0.002420600769588127
0.0181782514	0.0839877637529569	0.00218486237420884
0.0187505838	0.07946145578943743	0.002051905791536852
0.0193409358	0.07506879563225502	0.001914561784167274
0.0199498747	0.07015626387587739	0.001787594726377211
0.0205779857	0.06642036772446425	0.001662851729307557
0.0212258724	0.0625231254607387	0.001556866499727205
0.0218941575	0.05791995585734569	0.001441986905633735
0.0225834833	0.05458327806207521	0.001351379617688827
0.023294512	0.04970125407324701	0.001265118052486908
0.0240279271	0.04505824914500417	0.001179274816591155
0.0247844334	0.04164811984142179	0.001101501773207005
0.0255647579	0.03848214298683073	0.001023063067552315
0.0263696504	0.03514092556835463	0.0009552333279353709
0.0271998846	0.03157809869432851	0.00089532292078609
0.0280562583	0.02869192471174548	0.0008308039839116459
0.0289395944	0.02529453869202393	0.0007749829231235069
0.0298507419	0.02229646858751773	0.0007299664912305438
0.0307905763	0.02021667785229773	0.0006826156267914063
0.031760001	0.01692239394428318	0.0006424879504934547
0.0327599474	0.01517693638427303	0.0006002873546631769
0.0337913766	0.01323490110189643	0.0005692422044708216
0.0348552798	0.01194654851946422	0.0005286854853177575
0.0359526795	0.009904219001142009	0.0005057650087273174
0.0370846301	0.008558155608197185	0.0004852501987889982
0.0382522197	0.007794988975291552	0.0004678328186063358
0.0394565701	0.006551832626623295	0.0004531115305003008
0.0406988389	0.005812964190082613	0.0004347395979126734
0.0419802198	0.004674211736851203	0.0004203530275728057
0.0433019443	0.004149680152167212	0.0004038267124382314
0.0446652826	0.003465600732663311	0.0003904223221630947
0.0460715448	0.00312581270963809	0.000377035468103961
0.0475220825	0.002464714028554471	0.0003633533054797617
0.0490182896	0.002362080836607439	0.0003502584246154238
0.0505616039	0.002315812041291179	0.0003376334224284957
0.0521535086	0.002286285890413776	0.0003264095308160444
0.0537955336	0.001846496306901348	0.0003160114386949448
0.0554892569	0.001874518928894738	0.000305431161774218
0.0572363061	0.001707165634212617	0.000295262893348567
0.0590383603	0.001564264972720365	0.0002914289918045225
0.0608971511	0.001781339947282454	0.0002954113728810787
0.062814465	0.001480545715620708	0.0002951562086695404
0.0647921444	0.001439561224977411	0.0002840288355036541
0.06683209	0.001319402758597849	0.0002667246708864226
0.0689362622	0.001265295189754524	0.0002557585465380202
0.07110668320000001	0.0009897110395704414	0.0002458183055301645
0.07334543860000001	0.001168904967701584	0.0002366972390145217
0.0756546801	0.001109170849987379	0.0002285899430942995
0.0780366267	0.000761588932772693	0.0002292521605285831
0.0804935677	0.0009562019232838767	0.0002324411665157087
0.0830278641	0.0008754116403514381	0.0002194198497627843
0.08564195149999999	0.0005510350978683784	0.0002064324146257474
0.088338342	0.0009165196279317597	0.0001958835433262553
