3.286826e-03 1.828093e+01 0.000000e+00
3.557641e-03 2.152759e+01 4.067808e-01
3.828455e-03 1.801923e+01 2.239664e-01
4.099269e-03 1.482590e+01 1.569322e-01
4.370084e-03 1.221779e+01 1.146852e-01
4.640898e-03 1.018552e+01 7.708936e-02
4.911712e-03 8.757170e+00 6.232770e-02
5.182527e-03 7.710388e+00 4.701298e-02
5.453341e-03 6.887567e+00 4.073978e-02
5.724155e-03 6.286640e+00 2.992474e-02
5.994970e-03 5.822830e+00 2.450837e-02
6.265784e-03 5.445374e+00 2.212752e-02
6.536598e-03 5.148048e+00 1.827221e-02
6.807412e-03 4.837288e+00 1.681904e-02
7.078227e-03 4.543701e+00 1.629086e-02
7.349041e-03 4.247781e+00 1.399163e-02
7.619855e-03 3.991608e+00 1.324097e-02
7.890671e-03 3.730598e+00 1.207537e-02
8.161485e-03 3.456466e+00 1.172840e-02
8.432299e-03 3.235978e+00 1.049721e-02
8.703114e-03 3.030155e+00 9.937106e-03
8.973928e-03 2.808219e+00 9.295822e-03
9.244742e-03 2.625051e+00 8.409367e-03
9.515557e-03 2.435204e+00 7.787532e-03
9.786371e-03 2.269574e+00 7.599039e-03
1.005718e-02 2.110162e+00 7.110686e-03
1.032800e-02 1.971304e+00 6.410526e-03
1.059881e-02 1.840565e+00 6.301228e-03
1.086963e-02 1.720970e+00 5.860561e-03
1.114044e-02 1.597005e+00 5.520439e-03
1.141126e-02 1.495856e+00 5.292519e-03
1.168207e-02 1.404896e+00 4.870189e-03
1.195289e-02 1.325742e+00 4.664057e-03
1.222370e-02 1.245040e+00 4.409295e-03
1.249451e-02 1.174602e+00 4.185874e-03
1.276533e-02 1.096006e+00 4.026243e-03
1.303614e-02 1.034734e+00 3.825071e-03
1.330696e-02 9.766555e-01 3.653791e-03
1.357777e-02 9.224344e-01 3.531531e-03
1.384859e-02 8.750992e-01 3.317249e-03
1.411940e-02 8.238869e-01 3.217802e-03
1.439021e-02 7.810333e-01 3.025629e-03
1.466103e-02 7.433077e-01 2.836759e-03
1.493184e-02 7.033918e-01 2.819716e-03
1.520266e-02 6.662791e-01 2.694139e-03
1.547347e-02 6.307107e-01 2.574920e-03
1.574429e-02 5.983495e-01 2.494787e-03
1.601510e-02 5.675591e-01 2.399008e-03
1.628591e-02 5.334371e-01 2.347357e-03
1.655673e-02 5.096608e-01 2.233141e-03
1.682754e-02 4.832943e-01 2.257050e-03
1.709836e-02 4.588610e-01 2.188358e-03
1.736917e-02 4.318038e-01 1.982272e-03
1.763999e-02 4.163198e-01 1.929885e-03
1.791080e-02 3.916330e-01 1.883082e-03
1.818161e-02 3.746352e-01 1.849905e-03
1.845243e-02 3.533869e-01 1.795832e-03
1.872324e-02 3.356496e-01 1.810814e-03
1.899406e-02 3.187945e-01 1.743987e-03
1.926487e-02 3.027067e-01 1.683004e-03
1.953569e-02 2.870663e-01 1.649888e-03
1.980650e-02 2.760126e-01 1.639608e-03
2.007731e-02 2.598024e-01 1.558149e-03
2.034813e-02 2.480888e-01 1.517715e-03
2.061894e-02 2.340510e-01 1.501336e-03
2.088976e-02 2.216905e-01 1.453547e-03
2.116057e-02 2.133522e-01 1.384154e-03
2.143139e-02 2.017402e-01 1.411636e-03
2.170220e-02 1.888808e-01 1.356224e-03
2.197302e-02 1.822688e-01 1.338880e-03
2.224383e-02 1.710804e-01 1.249047e-03
2.251465e-02 1.639315e-01 1.227399e-03
2.278546e-02 1.553341e-01 1.193684e-03
2.305627e-02 1.474365e-01 1.156647e-03
2.332709e-02 1.398426e-01 1.134579e-03
2.359790e-02 1.307864e-01 1.097444e-03
2.386872e-02 1.247393e-01 1.064190e-03
2.413953e-02 1.199191e-01 1.027099e-03
2.441034e-02 1.137615e-01 1.001492e-03
2.468116e-02 1.078185e-01 9.809092e-04
2.495197e-02 1.021055e-01 9.498353e-04
2.522279e-02 9.609342e-02 9.436747e-04
2.549360e-02 9.156314e-02 8.938800e-04
2.576442e-02 8.697209e-02 8.783582e-04
2.603523e-02 8.168415e-02 8.646433e-04
2.630604e-02 7.737455e-02 8.430408e-04
2.657686e-02 7.211701e-02 8.073712e-04
2.684767e-02 6.958920e-02 7.903984e-04
