Qvector_A	Intensity	Uncertainty
0.0025	46.39552491085146	4.353411853177708
0.00257871115	41.7249711413052	10.376793871567
0.00265990047	46.5143404879921	8.152780078570419
0.002743646	40.85627407727519	6.26429027685951
0.00283002821	41.93742461324854	5.008458355774026
0.00291913012	42.05123959028645	5.375666513696368
0.00301103735	41.64062360649456	3.785326646222092
0.00310583823	39.48584562878192	3.348663081530551
0.00320362387	39.66357960476395	3.316292617692107
0.00330448823	38.59310928937349	3.466957150349589
0.00340852826	37.44315288850587	2.512807658216932
0.00351584393	36.94984037713441	2.881475364299969
0.00362653837	35.85394070225936	2.81215919016435
0.00374071797	34.91232005936326	1.93941178689154
0.00385849245	33.89945841885883	2.186944622570282
0.003979975	32.76540283287338	1.971936108122439
0.00410528236	31.64665950510133	1.505065106176499
0.00423453495	30.29300808566082	2.079961302863257
0.00436785699	29.13255285503389	1.286830162517638
0.00450537661	28.14996207112777	1.575515196293719
0.00464722595	26.32303615980745	1.159261405430126
0.00479354135	25.25242630196452	1.082847145032949
0.0049444634	23.32452328954176	1.098259080374954
0.00510013716	22.59671482819586	0.8903798082193909
0.00526071222	20.69669415112967	0.8631956625114526
0.0054263429	19.71141283199493	0.7411579685620405
0.00559718837	17.92120752236041	0.6687251933780546
0.00577341281	16.88708680268582	0.6192566918041141
0.00595518559	15.15529182358338	0.4911338744156368
0.00614268139	13.75407585759857	0.5012027078023263
0.00633608039	12.60915136497741	0.3981679144708336
0.00653556845	11.05115645548103	0.3610793666296575
0.00674133729	10.15024992302213	0.3288003225003699
0.00695358465	8.865885073575594	0.248532454952547
0.0071725145	7.528606246525215	0.2224785879305382
0.00739833724	6.72235122860709	0.1993859519304854
0.00763126988	5.695279505092088	0.1556304396142811
0.00787153629	4.720758647720784	0.1253881604225878
0.00811936735	3.912937232956129	0.1052901643230346
0.008375001240000001	3.218636794558877	0.08202857493816097
0.00863868362	2.625518726546087	0.06633941185023436
0.0089106679	2.046456905770175	0.04803586245056663
0.009191215460000001	1.579720642405079	0.03722120110940764
0.0094805959	1.196141104289892	0.02791503683564523
0.009779087339999999	0.8929117126983137	0.02133644651540548
0.0100869766	0.6628935005369918	0.01653085562276397
0.0104045596	0.5027564261871886	0.01284472747178182
0.0107321415	0.3914747828643851	0.01047088133068622
0.0110700372	0.3270863146086425	0.008546587343053703
0.0114185713	0.2893038515325153	0.007693389792102118
0.0117780789	0.2796444840779241	0.00687696968022334
0.0121489053	0.284392204678874	0.00629965444519433
0.012531407	0.297334345845187	0.006021890068037762
0.0129259516	0.3090816667009889	0.005720469738735674
0.0133329182	0.3174156081539866	0.005609552835760602
0.0137526979	0.3194470414442143	0.005172616505291949
0.0141856942	0.3105910394950818	0.004741169250135538
0.0146323231	0.2948141839891597	0.00444821635120404
0.0150930139	0.2702357570399974	0.003879220770488629
0.0155682092	0.2388611758826961	0.003476251783390779
0.0160583659	0.206756543372052	0.002928086546604198
0.0165639548	0.1743680866656776	0.002552346190147458
0.017085462	0.1454204515299754	0.002158089545951424
0.0176233885	0.1210910205056651	0.001883680305508035
0.0181782514	0.1007013597928319	0.001682649892451688
0.0187505838	0.08658482457014531	0.001475499757654974
0.0193409358	0.07786413686775552	0.00132600800580312
0.0199498747	0.07094671576333986	0.001213929919409825
0.0205779857	0.06770012088389492	0.00114114781411313
0.0212258724	0.06444490679526522	0.001095838928175441
0.0218941575	0.06051551550783421	0.0009999989038498346
0.0225834833	0.05676542421754364	0.0009151000579018997
0.023294512	0.05256997080011074	0.0008508015589031123
0.0240279271	0.04760678282541072	0.0007828333985544068
0.0247844334	0.04327759924196698	0.0007228591364312307
0.0255647579	0.03902486168216355	0.000660427586650799
0.0263696504	0.03529092858823588	0.0006198886103426853
0.0271998846	0.03280075259912337	0.0005756468696114542
0.0280562583	0.03025596239859887	0.0005493744781849154
0.0289395944	0.02782715216884632	0.0005463038477072857
0.0298507419	0.02651527557939608	0.0005404130793271042
0.0307905763	0.02452299824412438	0.0005049994779909527
0.031760001	0.02315069148139203	0.0004743895202099232
0.0327599474	0.0210964984737876	0.000448183725066443
0.0337913766	0.019514422170319	0.0004257103764773178
0.0348552798	0.01897512919735832	0.00040913242638741
0.0359526795	0.01716816536487279	0.0003842440071148497
0.0370846301	0.01642040963795208	0.0003767259719093176
0.0382522197	0.01559066373130703	0.000365247794442086
0.0394565701	0.01473943002333411	0.0003485428304326081
0.0406988389	0.01425196540999971	0.0003413550267905352
0.0419802198	0.01362701229485853	0.0003271881073667827
0.0433019443	0.01233682312940239	0.0003114964671066885
0.0446652826	0.01215629138361599	0.0002979760351815881
0.0460715448	0.01135019916242502	0.0002828722845867404
0.0475220825	0.01065135675855645	0.0002721533664783952
0.0490182896	0.01022576612426471	0.0002603837497341447
0.0505616039	0.00955168321035179	0.0002495331730686317
0.0521535086	0.00885799695074644	0.0002405832084328287
0.0537955336	0.008315553307709216	0.000232080856794076
0.0554892569	0.008065779405354412	0.0002233296150841653
0.0572363061	0.00748193042091317	0.0002188455048913111
0.0590383603	0.007256425209110226	0.0002116351791700231
0.0608971511	0.006588655650463446	0.0002174893109478732
0.062814465	0.006365886545632575	0.0002163300253510892
0.0647921444	0.006081732126914159	0.0002118984006879313
0.06683209	0.005410100917005764	0.0002044628108581753
0.0689362622	0.005296798845293008	0.0001887878051332276
0.07110668320000001	0.004995482360038356	0.0001800428709165112
0.07334543860000001	0.004795164551173292	0.0001715552302664408
0.0756546801	0.004434322332287133	0.0001660260079322976
0.0780366267	0.004298196833474294	0.0001682812349260294
0.0804935677	0.0040565969966063	0.000168390091215853
0.0830278641	0.003725792480779665	0.000160003378176434
0.08564195149999999	0.003774161434852305	0.0001477611311686726
0.088338342	0.003499523274330993	0.0001404301680126791
0.0911196269	0.003345074825777623	0.0001349427189568088
0.09398847909999999	0.002999250084946954	0.0001297025707942112
0.09694765549999999	0.002913665433834069	0.0001283119696015907
0.1	0.002602003069353417	0.0001387335204266047
