Qvector_A	Intensity	Uncertainty
0.0025	11.02454237536282	3.16099452181652
0.00257871115	7.462839634833138	7.364931654837894
0.00265990047	10.03171813991631	4.681647741978844
0.002743646	6.706401314373082	4.111968879665524
0.00283002821	7.420207746844486	3.073215744654155
0.00291913012	7.607940265732179	3.113309141234565
0.00301103735	7.57913369555563	2.006794695091374
0.00310583823	6.292106471191204	1.858358959938954
0.00320362387	6.906662298432348	1.67787305448093
0.00330448823	6.674937342495424	1.692733947514982
0.00340852826	6.166737563869448	1.208704158289008
0.00351584393	6.214143411695119	1.317676030279214
0.00362653837	6.048269430562339	1.207027498741983
0.00374071797	5.699336462168759	0.826944685874291
0.00385849245	5.646819193945241	0.8906503987459302
0.003979975	5.436468717848806	0.7483648075757106
0.00410528236	5.187346668855594	0.5691307622481061
0.00423453495	4.984314610700276	0.7489815806677876
0.00436785699	4.825304376425306	0.4528878104769369
0.00450537661	4.64963150699627	0.5456548407303589
0.00464722595	4.34534036827264	0.385508284865458
0.00479354135	4.224019343306948	0.3553994472775857
0.0049444634	3.928724016498106	0.3487363674138771
0.00510013716	3.840305299923488	0.284079719911683
0.00526071222	3.535261172534829	0.2648964454265773
0.0054263429	3.425379874480489	0.2292583024587054
0.00559718837	3.16315335514108	0.2036980426488706
0.00577341281	2.996894377846984	0.1881197737374779
0.00595518559	2.754028567824902	0.1494423680318552
0.00614268139	2.554924730947909	0.1523762117391416
0.00633608039	2.417450096206127	0.1232871503370673
0.00653556845	2.174392049811679	0.1125390503089789
0.00674133729	2.059960078530517	0.105106056428622
0.00695358465	1.866239692278384	0.08096729216935281
0.0071725145	1.67704267860951	0.07554370365825401
0.00739833724	1.551302736983812	0.06951397838880224
0.00763126988	1.389726769687367	0.05695652620553647
0.00787153629	1.229326340585946	0.04849074591689542
0.00811936735	1.089646339512741	0.04306206866089891
0.008375001240000001	0.966516827520271	0.03577132351729091
0.00863868362	0.8595662688521062	0.03117041542099931
0.0089106679	0.7428426756383513	0.02464992489239794
0.009191215460000001	0.6336662663911968	0.02088002938571491
0.0094805959	0.5507969828583927	0.01734256965732348
0.009779087339999999	0.4617141290001953	0.01457267617104418
0.0100869766	0.3903407085363364	0.01237297639842712
0.0104045596	0.3302011662807013	0.01037549590478135
0.0107321415	0.2755501805979483	0.008847869452695091
0.0110700372	0.2307933868506912	0.007298165349121036
0.0114185713	0.1855155554549558	0.006380559350844208
0.0117780789	0.1567262515904846	0.005403105852689521
0.0121489053	0.1273293079034995	0.004520774989571355
0.012531407	0.1041128051800348	0.00390313774405081
0.0129259516	0.08523710215664781	0.003373114019840004
0.0133329182	0.07187708800194295	0.003032419239276874
0.0137526979	0.06020785314756696	0.002614283547812505
0.0141856942	0.05383376581654684	0.002313517409951459
0.0146323231	0.04728638642068476	0.002124985222390469
0.0150930139	0.0432665676156373	0.001872850699555135
0.0155682092	0.03933353631010285	0.001747500642403231
0.0160583659	0.03566353447122739	0.001539904605154844
0.0165639548	0.03399197206024669	0.001440222923558974
0.017085462	0.03094595710441211	0.001299203227160622
0.0176233885	0.02879540638203343	0.001211068012687561
0.0181782514	0.02539237038366654	0.001145579209341058
0.0187505838	0.02301087000563837	0.001047676225944953
0.0193409358	0.01979803934175199	0.0009529036858268624
0.0199498747	0.01673640067247154	0.0008806619409244201
0.0205779857	0.01571152604764736	0.000826403369058844
0.0212258724	0.01355911683385223	0.000792740601257929
0.0218941575	0.01107877637264629	0.0007223672016812494
0.0225834833	0.00979172202978567	0.0006636686279470868
0.023294512	0.008656305458099728	0.0006222217454381773
0.0240279271	0.007372336190070862	0.0005833097859871754
0.0247844334	0.006443724736580177	0.0005470233809954176
0.0255647579	0.005699786069461817	0.0005084854802081967
0.0263696504	0.005394461552576786	0.0004874987967149816
0.0271998846	0.005011249253559884	0.0004574331769453444
0.0280562583	0.004586663984094012	0.0004421129310313159
0.0289395944	0.003712584388674514	0.0004437483843456404
0.0298507419	0.004045248259823359	0.0004435422591272816
0.0307905763	0.003214288415037847	0.0004177321804026236
0.031760001	0.003168230379364693	0.0003948367648206853
0.0327599474	0.002791030119027288	0.0003774055460544759
0.0337913766	0.002261578017201636	0.0003616923130567227
0.0348552798	0.002293005752932599	0.0003484194830504187
0.0359526795	0.001991276517618074	0.0003311470145918256
0.0370846301	0.00186479288869916	0.0003260948786340806
0.0382522197	0.001470173543448	0.0003174824956381474
0.0394565701	0.001615103335119286	0.0003053607284863641
0.0406988389	0.001369988857883593	0.0002988958926820323
0.0419802198	0.001461304615773179	0.0002883930105422228
0.0433019443	0.001082780895472604	0.0002770298964920876
0.0446652826	0.001179001455403735	0.0002655559959089025
0.0460715448	0.001341705436572735	0.0002541305569584356
0.0475220825	0.001052517985645693	0.0002456207047244023
0.0490182896	0.001045621829072509	0.0002356633069305056
0.0505616039	0.0008830036286079576	0.0002268403980480529
0.0521535086	0.0006351542233699534	0.0002199803572832678
0.0537955336	0.0006361491248818157	0.0002132355403319251
0.0554892569	0.0008912780300028844	0.0002060329978556195
0.0572363061	0.0006691507888063608	0.0002028803844736841
0.0590383603	0.0008074800489424189	0.0001966472119384094
0.0608971511	0.0005388674321104917	0.0002029457493690591
0.062814465	0.0005429772605628283	0.0002023476126737424
0.0647921444	0.0004768149273818162	0.0001985702103073881
0.06683209	0.0002532337098183415	0.0001925773151701316
0.0689362622	0.0003886666542945935	0.0001781847609587099
0.07110668320000001	0.0003942134356798369	0.0001704540282467075
