Qvector_A	Intensity	Uncertainty
0.0025	25.11374184119928	1.677881425500387
0.00257871115	23.48193653713104	2.86209366549849
0.00265990047	24.27207054311909	2.417868776767729
0.002743646	21.66951379860524	2.31305931274537
0.00283002821	23.53497346992889	2.166564822442644
0.00291913012	23.05499406479379	1.811513583485844
0.00301103735	22.69725226001066	1.776390127003377
0.00310583823	22.33658772447308	1.887586470908964
0.00320362387	21.98400100039747	1.354249962866249
0.00330448823	21.52289804837502	1.402260512796673
0.00340852826	21.15003167923256	1.42641953447274
0.00351584393	20.79759199953381	1.127158100099335
0.00362653837	20.39747981498933	1.073297452644348
0.00374071797	19.93394507929272	1.225021968058596
0.00385849245	19.55900998082072	0.8926673514416861
0.003979975	18.96595259099867	0.9432227344597747
0.00410528236	18.52018003752973	0.8119849095462008
0.00423453495	18.05552794800531	0.8209793217289671
0.00436785699	17.57852914526625	0.760647859194908
0.00450537661	16.96903634936356	0.6540455549180445
0.00464722595	16.36516440317119	0.7283967034722905
0.00479354135	15.98907461042272	0.5781743571376958
0.0049444634	15.31594747313638	0.6028483877879481
0.00510013716	14.76466152300109	0.5221900507108383
0.00526071222	14.24063757137841	0.4995040393949135
0.0054263429	13.59679568682264	0.4619479228454767
0.00559718837	12.99284135218557	0.4371538079521411
0.00577341281	12.46645531092996	0.3669713058832424
0.00595518559	11.81855868738536	0.4033982128579956
0.00614268139	11.17426890402992	0.3168815250030508
0.00633608039	10.6202140793825	0.3142625982728759
0.00653556845	9.988110486247901	0.283355027393569
0.00674133729	9.363284103643966	0.2457649817949615
0.00695358465	8.723629418525537	0.2360611722715383
0.0071725145	8.111062095060335	0.2137388428845395
0.00739833724	7.544605304988763	0.1833411014218832
0.00763126988	6.956416103715164	0.1749579823813247
0.00787153629	6.361647594890981	0.1495884416439614
0.00811936735	5.814586436590753	0.1359646119982937
0.008375001240000001	5.26935959863597	0.1178759878579804
0.00863868362	4.744625836533008	0.1045696209871388
0.0089106679	4.256781253474953	0.09262733938114016
0.009191215460000001	3.779390340337	0.07929972526675763
0.0094805959	3.363305345287144	0.06732287330566848
0.009779087339999999	2.924479208646061	0.05569184719557844
0.0100869766	2.516519168904434	0.0461381735521955
0.0104045596	2.154176254281318	0.03878131121150928
0.0107321415	1.83579147895417	0.03217707831521251
0.0110700372	1.53766269711396	0.0261226728026278
0.0114185713	1.270149377200774	0.02123214965487138
0.0117780789	1.044418018514753	0.01729931080885525
0.0121489053	0.8500656666518549	0.01414900889062579
0.012531407	0.6817196441645326	0.01146488881560082
0.0129259516	0.5443169251387872	0.009284439425158149
0.0133329182	0.4343371841089445	0.007415459909886734
0.0137526979	0.34541906330704	0.006133851380720826
0.0141856942	0.2808336620877878	0.005141223561232353
0.0146323231	0.2307594792051464	0.004305563009594966
0.0150930139	0.1970513851081381	0.00381742194434854
0.0155682092	0.1727571096947555	0.003269433009039642
0.0160583659	0.1591620558793997	0.003023760231309278
0.0165639548	0.1493734708134664	0.002687254582559113
0.017085462	0.1422757221781046	0.002496674564634406
0.0176233885	0.1358888095645192	0.0023381188156348
0.0181782514	0.1307321894204268	0.002120679354232078
0.0187505838	0.1237487937450825	0.001976679271099661
0.0193409358	0.1166996014690236	0.001824094657570196
0.0199498747	0.1064394727972323	0.001674805023836255
0.0205779857	0.09751979316197262	0.001528774749973551
0.0212258724	0.0869406684592183	0.001395638858872118
0.0218941575	0.07571501379853721	0.001250527248419494
0.0225834833	0.06690883264656163	0.001146882727361546
0.023294512	0.05873974541987143	0.001043224291125268
0.0240279271	0.05113263391729941	0.0009474813971435551
0.0247844334	0.04481640475648013	0.0008733470008776531
0.0255647579	0.04043882687112417	0.0008061501587340264
0.0263696504	0.03626118816857912	0.0007431012429167469
0.0271998846	0.03305880059575615	0.0006929634575090626
0.0280562583	0.03069513212273485	0.000644926496766495
0.0289395944	0.02788312354586858	0.0005988339698432103
0.0298507419	0.02587829679231769	0.0005608629281980943
0.0307905763	0.02357846577254046	0.0005224681631403243
0.031760001	0.02183577023281445	0.0004908320234416283
0.0327599474	0.01985666475265257	0.0004597528792312942
0.0337913766	0.01823380082246501	0.0004318942192167539
0.0348552798	0.01695826691374103	0.0004052415509095265
0.0359526795	0.01578848526847116	0.0003841851857980715
0.0370846301	0.01482543410457061	0.0003688391442027719
0.0382522197	0.01353423293948169	0.0003570976184727836
0.0394565701	0.01284605226632179	0.0003447220417644235
0.0406988389	0.01233711145969499	0.0003313482292307344
0.0419802198	0.01138422720908417	0.0003187604314607699
0.0433019443	0.01079682517140859	0.000306909762937121
0.0446652826	0.01019783364659025	0.0002950309018828868
0.0460715448	0.009973959921340987	0.0002849071439636604
0.0475220825	0.009245887229055227	0.000272893035316297
0.0490182896	0.008720618629682104	0.0002632938385530469
0.0505616039	0.007900043357013962	0.0002531137159632086
0.0521535086	0.007615026759753077	0.000243949927772592
0.0537955336	0.007286838131473725	0.0002356320634060205
