Qvector_A	Intensity	Uncertainty
0.0025	37.62243282079999	4.027347701601801
0.00257871115	30.8152429464	9.307929506647186
0.00265990047	38.17365979820001	7.298098964897109
0.002743646	30.86476256059999	5.562454143188504
0.00283002821	32.04709797340001	4.399732555131033
0.00291913012	32.82016979399999	4.712760058533618
0.00301103735	32.7723131762	3.287643509506237
0.00310583823	30.314892323	2.901556466023398
0.00320362387	31.2470493054	2.864664410979676
0.00330448823	30.7670142448	2.99893664736016
0.00340852826	29.62047589100001	2.163467076575774
0.00351584393	29.4366840482	2.474621147927221
0.00362653837	29.24712952120001	2.433499791559545
0.00374071797	28.1346922846	1.665944731314159
0.00385849245	27.78368684517999	1.890491999829626
0.003979975	27.33688959868	1.716011828843243
0.00410528236	26.31929628198	1.30684225303081
0.00423453495	25.77119047072	1.829618936092368
0.00436785699	24.83661063042	1.132431010008911
0.00450537661	24.120956804	1.39025671249451
0.00464722595	22.94683649504	1.034940885742526
0.00479354135	22.20341114718	0.9725562053396366
0.0049444634	21.04431110198	1.005860458175766
0.00510013716	20.45177900102	0.8177446422297067
0.00526071222	19.26350102986	0.8105102975675488
0.0054263429	18.5189888793	0.7014084318988902
0.00559718837	17.31359161666	0.6477856762344328
0.00577341281	16.51727745954	0.6063677864513636
0.00595518559	15.30499293882	0.4942300765459502
0.00614268139	14.30927380552	0.5174955448138669
0.00633608039	13.47612913054	0.4209326141878261
0.00653556845	12.34056315944	0.3965537064477154
0.00674133729	11.62698439372	0.3692064225434823
0.00695358465	10.61435241328	0.2902934642512716
0.0071725145	9.594195128880001	0.2742529644608132
0.00739833724	8.870350450811999	0.2533022437636381
0.00763126988	8.028971616564	0.2093851085427171
0.00787153629	7.154111583692	0.1792726108231722
0.00811936735	6.384298371042	0.1599865618216745
0.008375001240000001	5.699312401844	0.1331921935908081
0.00863868362	5.05088958643	0.1151841057044275
0.0089106679	4.40232889266	0.09087861458085093
0.009191215460000001	3.794572137486	0.07610450184571901
0.0094805959	3.227909851744	0.06179653761028921
0.009779087339999999	2.70902220044	0.05042884252400449
0.0100869766	2.262010335276	0.04149190555521243
0.0104045596	1.86213993507	0.03287566110823143
0.0107321415	1.51076353933	0.02657132058469977
0.0110700372	1.192672202116	0.02015741736641599
0.0114185713	0.916317684524	0.01600514439371834
0.0117780789	0.700078055938	0.01215931712557642
0.0121489053	0.512409502454	0.00900095182342792
0.012531407	0.362067845772	0.006762770339045808
0.0129259516	0.251181832014	0.00508809023672552
0.0133329182	0.17086058119	0.00401973798721636
0.0137526979	0.122365594958	0.003181462445024997
0.0141856942	0.09617560103200001	0.002675504873237026
0.0146323231	0.09023586024600001	0.002487565233419313
0.0150930139	0.09728030048799999	0.002307364734178793
0.0155682092	0.1116129366696	0.002329480455861472
0.0160583659	0.1301676676282	0.002269854324977658
0.0165639548	0.1500037060292	0.002335849342908211
0.017085462	0.1645491736572	0.002295301615214742
0.0176233885	0.1732460043608	0.002275795121009514
0.0181782514	0.1722802002718	0.002216520137964912
0.0187505838	0.1659755748746	0.002041415599157807
0.0193409358	0.151979101608	0.001829951312434097
0.0199498747	0.1312475716498	0.001607415444734444
0.0205779857	0.1097285190652	0.001404342740123786
0.0212258724	0.0864189814914	0.001228136962563533
0.0218941575	0.06472266699859999	0.001018090782772992
0.0225834833	0.04717433048260001	0.0008551087136546312
0.023294512	0.03447649541559999	0.000746830350790765
0.0240279271	0.025633306593	0.000664919475858861
0.0247844334	0.0217768860034	0.0006118775044740966
0.0255647579	0.0216750069254	0.0005746283594256946
0.0263696504	0.02267564496019998	0.0005569813411304591
0.0271998846	0.0253458125	0.0005376214172832825
0.0280562583	0.02663542308000002	0.0005278683390083114
0.0289395944	0.0262343594274	0.0005337608219400491
0.0298507419	0.0243683872508	0.0005252286978397906
0.0307905763	0.02063420320879999	0.0004830720117965409
0.031760001	0.01616894821199999	0.0004411844814959047
0.0327599474	0.01233476933180001	0.0004096720784099347
0.0337913766	0.009631154188199993	0.0003846996045040785
0.0348552798	0.008559475226799999	0.0003672547169116371
0.0359526795	0.007902241626599991	0.0003478623291026402
0.0370846301	0.008426737433199986	0.000344897513955154
0.0382522197	0.008314606595200003	0.0003370443891659466
0.0394565701	0.008052582363000001	0.0003225488065847657
0.0406988389	0.007309008740400004	0.0003150983342887742
0.0419802198	0.006285061157200005	0.0003006713972094609
0.0433019443	0.004984324305000003	0.0002857290065253797
