Qvector_A	Intensity	Uncertainty
0.0025	1.65224039869058	2.460358294384797
0.00265990047	6.702373323731141	3.55276913360509
0.002743646	0.4789042046820242	3.388370878119237
0.00283002821	2.80430865730423	2.471214160879467
0.00291913012	3.642163881798126	2.500260085470612
0.00301103735	4.61704465613666	1.586371813588377
0.00310583823	2.530668329467687	1.513591494192267
0.00320362387	4.282802486175706	1.32399623857862
0.00330448823	3.849486190510635	1.342927657974313
0.00340852826	3.454449813626676	0.9790120535988576
0.00351584393	3.973564460847038	1.056083267045874
0.00362653837	4.04063242909889	0.9640573371066496
0.00374071797	3.590181481351568	0.672405999167394
0.00385849245	3.909786294459108	0.7142187972675303
0.003979975	4.006700602866076	0.6045986865346371
0.00410528236	3.705552885695517	0.4663301020350951
0.00423453495	3.814513484406294	0.6110977860806408
0.00436785699	3.606549883443557	0.3736839080871118
0.00450537661	3.556978534335481	0.4506956813135638
0.00464722595	3.431111824052282	0.3196543689551288
0.00479354135	3.379136406155959	0.2973347332256316
0.0049444634	3.244999234223393	0.2926068214720036
0.00510013716	3.181925039504141	0.2414381383698251
0.00526071222	3.075899837757653	0.2272026796377563
0.0054263429	2.993751404784748	0.1982506849142705
0.00559718837	2.823742554662556	0.1780955229672423
0.00577341281	2.751010162148059	0.1670095123544915
0.00595518559	2.594207742993382	0.1342982058417206
0.00614268139	2.496105840316638	0.1386370310277394
0.00633608039	2.350878549357692	0.1133335932371702
0.00653556845	2.198275397095554	0.105668186692994
0.00674133729	2.106816991945707	0.0993106326788379
0.00695358465	1.945596751763741	0.07814691119387082
0.0071725145	1.811078343857108	0.07377750065412976
0.00739833724	1.702771539700163	0.0693498323000086
0.00763126988	1.562911241897461	0.05754285720068146
0.00787153629	1.429087698182028	0.04992602516342871
0.00811936735	1.298589750677566	0.04523747418144004
0.008375001240000001	1.173776234829804	0.03821983979772924
0.00863868362	1.066229513427757	0.03377249538736506
0.0089106679	0.9429123606873993	0.02718154599882958
0.009191215460000001	0.8405763147862995	0.02339787522629792
0.0094805959	0.7367526422029635	0.0196420042892161
0.009779087339999999	0.6387370586358403	0.01672145219120726
0.0100869766	0.5503510099166979	0.0143503674494953
0.0104045596	0.4766955497871897	0.0119986048087562
0.0107321415	0.4050290525887086	0.01025668530306925
0.0110700372	0.3442155748436126	0.008429179135454412
0.0114185713	0.2883715561558259	0.007287211262921357
0.0117780789	0.2357371223387019	0.006097059953992911
0.0121489053	0.1917656200964561	0.00500763441602341
0.012531407	0.1539682153274941	0.004229896207779847
0.0129259516	0.1237436134224899	0.003547849607665764
0.0133329182	0.0975027815674139	0.003113968592378796
0.0137526979	0.0780628717206767	0.002583992270821197
0.0141856942	0.06152521279575347	0.002231427559919065
0.0146323231	0.0506369006146852	0.002012578919094873
0.0150930139	0.04181453373572741	0.001751850729928175
0.0155682092	0.03686298770546155	0.001609003542739937
0.0160583659	0.03250956662190194	0.001407268595408315
0.0165639548	0.02936906159918728	0.001309581712237831
0.017085462	0.02747549690565138	0.001191637017472405
0.0176233885	0.02629358035353252	0.001113238762551924
0.0181782514	0.02483729329286177	0.001053708499421271
0.0187505838	0.02300248484648572	0.0009690843086780335
0.0193409358	0.02234965921371695	0.0008923131178912298
0.0199498747	0.02000956852710688	0.0008262423808675181
0.0205779857	0.01875276857811421	0.0007776619706897136
0.0212258724	0.01594895712444995	0.0007413224075916339
0.0218941575	0.01484168162207573	0.0006746467922646365
0.0225834833	0.0120829389667079	0.0006235997063163854
0.023294512	0.01087053424328564	0.0005846451874680686
0.0240279271	0.009701114159829785	0.0005430863373962002
0.0247844334	0.008399674183141081	0.0005108112082534164
0.0255647579	0.007762284911771798	0.0004738570732483216
0.0263696504	0.007244399300002778	0.0004522839468571801
0.0271998846	0.006678248294726519	0.00042869819698602
0.0280562583	0.006608975155806926	0.0004123270107739916
0.0289395944	0.006115164888453081	0.0004146387719539683
0.0298507419	0.005396083710436012	0.0004120316057183639
0.0307905763	0.005064291649986806	0.000390634500950029
0.031760001	0.004530029200883232	0.0003672073846568326
0.0327599474	0.003811152595936604	0.0003509964762661091
0.0337913766	0.003883478833195647	0.0003371816873258051
0.0348552798	0.003199299961165969	0.0003253401963031551
0.0359526795	0.00294475348824616	0.0003072782256761726
0.0370846301	0.002768078755667758	0.0003020872134073362
0.0382522197	0.002362432241343575	0.0002955223064566799
0.0394565701	0.00235857153357031	0.0002834376474809789
0.0406988389	0.001997753702332218	0.000278816365746516
0.0419802198	0.001845124177441017	0.0002676171851028562
0.0433019443	0.001336907035845131	0.000257500986421676
0.0446652826	0.001837671315100806	0.0002460211186204603
0.0460715448	0.001631066997225483	0.0002363166641646911
0.0475220825	0.001691153277842451	0.0002266770445283588
0.0490182896	0.001223651149080178	0.0002191913290886449
