0,1,2
0.00257871115,3.5644397723015686,2.6315189604793434
0.00265990047,3.837960467157071,2.151802961751397
0.002743646,3.442155660370867,1.9312875389657038
0.00283002821,3.828659379292626,1.856795699030502
0.00291913012,3.7836605625585555,1.4756230591984365
0.00301103735,3.750267368070727,1.381779372783466
0.00310583823,3.73293379526287,1.420882151789526
0.00320362387,3.6845378126828496,1.0035136589434681
0.00330448823,3.6282140156474707,0.9829809291454041
0.00340852826,3.6536644392387227,0.9611672828818931
0.00351584393,3.5938130777151223,0.7449179661960651
0.00362653837,3.60950790604514,0.6774204111064543
0.00374071797,3.5693927640386134,0.7482742859526447
0.00385849245,3.491158578470694,0.5354345068492231
0.003979975,3.457661580221437,0.53888820645725
0.00410528236,3.4354081074651495,0.4526436211286684
0.00423453495,3.3743608144759323,0.44375951987824086
0.00436785699,3.3517306420645196,0.4004282333818461
0.00450537661,3.269592775295944,0.33952732336604985
0.00464722595,3.2273824660545345,0.36280788440881107
0.00479354135,3.1132142807610466,0.28659374952320554
0.0049444634,3.091548651548041,0.2908145979292418
0.00510013716,3.0603858909858146,0.24846619879329648
0.00526071222,2.9791298019935906,0.23363460660422566
0.0054263429,2.879569470030699,0.21358587597695233
0.00559718837,2.8292229333126824,0.1988279207368076
0.00577341281,2.772589894083887,0.16627765829977997
0.00595518559,2.6992243329645014,0.18189127366824864
0.00614268139,2.6124363701121203,0.1426262585793434
0.00633608039,2.5421180798400314,0.1417083237938828
0.00653556845,2.4399311699494755,0.12777741704850046
0.00674133729,2.344535805616908,0.11215825013531996
0.00695358465,2.2596461739829232,0.10860323402468341
0.0071725145,2.1719157995432696,0.0999116018571447
0.00739833724,2.0855990310962875,0.08720067451420384
0.00763126988,1.9804948585521287,0.08447243389581223
0.00787153629,1.8771467473960894,0.0735880078977176
0.00811936735,1.7861065598726145,0.06856329197068478
0.00837500124,1.681552735682383,0.06128026690936964
0.00863868362,1.5816255885887411,0.05604786524888301
0.0089106679,1.481699247197926,0.05128123779276844
0.00919121546,1.3724997587086536,0.045584081259561406
0.0094805959,1.2910661746327372,0.04038536807101984
0.00977908734,1.1889152242565089,0.03499558310292586
0.0100869766,1.0837506755690747,0.030505475335604545
0.0104045596,0.9795763491273817,0.026943801332223304
0.0107321415,0.8893780984899464,0.023654058203045156
0.0110700372,0.8000950848579169,0.020375288600922567
0.0114185713,0.7107439888974554,0.017592254078691905
0.0117780789,0.6302394429705784,0.015221338710180983
0.0121489053,0.5472440301382536,0.013229619854743701
0.012531407,0.47531433191434996,0.011443655212552304
0.0129259516,0.406356423825063,0.009803647623292012
0.0133329182,0.34251398691218404,0.008176726791898029
0.0137526979,0.282096007735644,0.007023481393899603
0.0141856942,0.23285284858063182,0.006018902687643479
0.0146323231,0.18552404493279667,0.005075772313193761
0.0150930139,0.149067287666572,0.004448949240973199
0.0155682092,0.1146809372828918,0.003697343399048785
0.0160583659,0.08872786261431842,0.00330653943157353
0.0165639548,0.0663233215933988,0.002838405150272521
0.017085462,0.04724235665034718,0.0025443890797510952
0.0176233885,0.036212988341886715,0.002306586515253202
0.0181782514,0.027809722963662645,0.0020358720143543053
0.0187505838,0.022355766952437822,0.0018919120248944011
0.0193409358,0.019758844846858414,0.0017643550620846027
0.0199498747,0.017471165094828725,0.0016499265479364364
0.0205779857,0.017756202440509197,0.001546376007626859
0.0212258724,0.018659902569175893,0.0014630485158690237
0.0218941575,0.018961382937822707,0.0013719341244516126
0.0225834833,0.01979189743405503,0.0012997577256653686
0.023294512,0.020111079697553963,0.0012337706987817154
0.0240279271,0.01888557397652088,0.001161010752865275
0.0247844334,0.01865363349271154,0.001093017612200512
0.0255647579,0.01772346823497241,0.0010208478587032054
0.0263696504,0.01584393536314707,0.0009547594744351015
0.0271998846,0.013783762364259933,0.0008974870170280072
0.0280562583,0.012256159731307198,0.0008339594824132996
0.0289395944,0.009391954218827811,0.0007769349934110074
0.0298507419,0.007604532810133402,0.0007333993385625717
0.0307905763,0.006506322075153684,0.000686925579712976
0.031760001,0.004665815845294845,0.0006487201309326856
0.0327599474,0.004555949068199734,0.0006096698472588286
